Unnamed: 0,ID,Número da Trajetória,Overlap,Sequência Trajetória,N pontos trajetória,Blocos MATLAB,N blocos,Duração estimulação sensorial (s),Duração estimulação sensorial fórmula pretendida (s),Tempo 1,Tempo 2,Tempo 1 Corrigido,Tempo 3
1042,ID_23,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-21 09:46:09.196999,2019-01-21 09:46:09.196999,2019-01-21 09:46:06.571999,2019-01-21 09:46:24.201998
1043,ID_23,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-21 09:47:35.162003,2019-01-21 09:47:35.162003,2019-01-21 09:47:32.162003,2019-01-21 09:47:50.167997
1044,ID_23,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-21 09:49:00.384001,2019-01-21 09:49:00.384001,2019-01-21 09:48:59.134001,2019-01-21 09:49:15.391001
1045,ID_23,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-21 09:50:24.473004,2019-01-21 09:50:24.226998,2019-01-21 09:50:22.976998,2019-01-21 09:50:39.478998
1046,ID_23,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-21 09:51:53.440003,2019-01-21 09:51:53.440003,2019-01-21 09:51:52.190003,2019-01-21 09:52:08.447002
1047,ID_23,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-21 09:53:17.170005,2019-01-21 09:53:17.170005,2019-01-21 09:53:15.420005,2019-01-21 09:53:32.177005
1048,ID_23,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-21 09:54:40.882999,2019-01-21 09:54:40.884005,2019-01-21 09:54:39.134005,2019-01-21 09:54:55.889999
1049,ID_23,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-21 09:56:09.481995,2019-01-21 09:56:09.236000,2019-01-21 09:56:07.486000,2019-01-21 09:56:24.487999
1050,ID_23,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-21 09:57:35.836999,2019-01-21 09:57:35.593005,2019-01-21 09:57:33.343005,2019-01-21 09:57:50.843003
1051,ID_23,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-21 09:59:06.311000,2019-01-21 09:59:06.311000,2019-01-21 09:59:04.561000,2019-01-21 09:59:21.318000
1052,ID_23,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-21 10:00:30.405997,2019-01-21 10:00:30.160998,2019-01-21 10:00:28.160998,2019-01-21 10:00:45.412001
1053,ID_28,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-22 14:36:18.063999,2019-01-22 14:36:18.063999,2019-01-22 14:36:15.563999,2019-01-22 14:36:33.085996
1054,ID_28,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-22 14:37:44.897002,2019-01-22 14:37:44.897002,2019-01-22 14:37:42.397002,2019-01-22 14:37:59.904998
1055,ID_28,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-22 14:39:08.877999,2019-01-22 14:39:08.633000,2019-01-22 14:39:06.133000,2019-01-22 14:39:23.884999
1056,ID_28,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-22 14:40:37.356004,2019-01-22 14:40:37.356004,2019-01-22 14:40:33.856004,2019-01-22 14:40:52.363004
1057,ID_28,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-22 14:42:05.588004,2019-01-22 14:42:05.588004,2019-01-22 14:42:02.088004,2019-01-22 14:42:20.593998
1058,ID_28,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-22 14:43:29.303996,2019-01-22 14:43:29.303996,2019-01-22 14:43:25.803996,2019-01-22 14:43:44.312001
1059,ID_28,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-22 14:44:53.915003,2019-01-22 14:44:53.670003,2019-01-22 14:44:49.170003,2019-01-22 14:45:08.922003
1060,ID_28,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-22 14:46:20.138997,2019-01-22 14:46:20.138997,2019-01-22 14:46:16.638997,2019-01-22 14:46:35.147003
1061,ID_28,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-22 14:47:45.369002,2019-01-22 14:47:45.369002,2019-01-22 14:47:41.369002,2019-01-22 14:48:00.374996
1062,ID_28,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-22 14:49:10.852002,2019-01-22 14:49:10.852002,2019-01-22 14:49:08.977002,2019-01-22 14:49:25.859002
1063,ID_28,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-22 14:50:39.819997,2019-01-22 14:50:39.819997,2019-01-22 14:50:37.944997,2019-01-22 14:50:54.828002
1064,ID_28,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-22 14:52:07.181995,2019-01-22 14:52:06.936996,2019-01-22 14:52:05.061996,2019-01-22 14:52:22.187999
1065,ID_28,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-22 14:53:31.275997,2019-01-22 14:53:31.030002,2019-01-22 14:53:28.405002,2019-01-22 14:53:46.282001
1066,ID_28,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-22 14:54:54.754995,2019-01-22 14:54:54.754995,2019-01-22 14:54:52.129995,2019-01-22 14:55:09.762005
1067,ID_28,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-22 14:56:17.745000,2019-01-22 14:56:17.745000,2019-01-22 14:56:15.120000,2019-01-22 14:56:32.751999
1068,ID_28,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-22 14:57:41.970000,2019-01-22 14:57:41.970000,2019-01-22 14:57:38.595000,2019-01-22 14:57:56.977000
1069,ID_28,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-22 14:59:05.817997,2019-01-22 14:59:05.572997,2019-01-22 14:59:02.947997,2019-01-22 14:59:20.824996
1070,ID_28,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-22 15:00:30.689001,2019-01-22 15:00:30.442995,2019-01-22 15:00:27.442995,2019-01-22 15:00:45.696996
1071,ID_28,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-22 15:01:57.794996,2019-01-22 15:01:57.549996,2019-01-22 15:01:56.299996,2019-01-22 15:02:12.801995
1072,ID_28,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-22 15:03:25.526998,2019-01-22 15:03:25.526998,2019-01-22 15:03:24.276998,2019-01-22 15:03:40.533998
1073,ID_28,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-22 15:04:51.634005,2019-01-22 15:04:51.387999,2019-01-22 15:04:50.137999,2019-01-22 15:05:06.639998
1074,ID_28,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-22 15:06:17.615996,2019-01-22 15:06:17.615996,2019-01-22 15:06:15.865996,2019-01-22 15:06:32.622996
1075,ID_28,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-22 15:07:43.222995,2019-01-22 15:07:42.979002,2019-01-22 15:07:41.229002,2019-01-22 15:07:58.229995
1076,ID_28,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-22 15:09:11.470002,2019-01-22 15:09:11.470002,2019-01-22 15:09:09.720002,2019-01-22 15:09:26.475996
1077,ID_28,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-22 15:10:42.465998,2019-01-22 15:10:42.465998,2019-01-22 15:10:40.215998,2019-01-22 15:10:57.472998
1078,ID_28,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-22 15:12:10.455000,2019-01-22 15:12:10.455000,2019-01-22 15:12:08.705000,2019-01-22 15:12:25.461004
1079,ID_28,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-22 15:13:35.196997,2019-01-22 15:13:35.196997,2019-01-22 15:13:33.196997,2019-01-22 15:13:50.203996
1080,ID_28,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-22 14:36:47.778000,2019-01-22 14:36:47.778000,2019-01-22 14:36:45.278000,2019-01-22 14:37:02.792000
1081,ID_28,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-22 14:38:12.305001,2019-01-22 14:38:12.305997,2019-01-22 14:38:09.805997,2019-01-22 14:38:27.314998
1082,ID_28,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-22 14:39:38.038996,2019-01-22 14:39:37.793000,2019-01-22 14:39:35.293000,2019-01-22 14:39:53.044004
1083,ID_28,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-22 14:41:07.522005,2019-01-22 14:41:07.522005,2019-01-22 14:41:04.022005,2019-01-22 14:41:22.527998
1084,ID_28,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-22 14:42:33.495004,2019-01-22 14:42:33.495004,2019-01-22 14:42:29.995004,2019-01-22 14:42:48.502004
1085,ID_28,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-22 14:43:57.212002,2019-01-22 14:43:57.212002,2019-01-22 14:43:53.712002,2019-01-22 14:44:12.217995
1086,ID_28,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-22 14:45:22.700997,2019-01-22 14:45:22.457003,2019-01-22 14:45:17.957003,2019-01-22 14:45:37.709002
1087,ID_28,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-22 14:46:48.799997,2019-01-22 14:46:48.799997,2019-01-22 14:46:45.299997,2019-01-22 14:47:03.805005
1088,ID_28,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-22 14:48:13.278999,2019-01-22 14:48:13.278999,2019-01-22 14:48:09.278999,2019-01-22 14:48:28.285003
1089,ID_28,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-22 14:49:40.507997,2019-01-22 14:49:40.507997,2019-01-22 14:49:38.632997,2019-01-22 14:49:55.514997
1090,ID_28,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-22 14:51:09.481001,2019-01-22 14:51:09.481001,2019-01-22 14:51:07.606001,2019-01-22 14:51:24.487005
1091,ID_28,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-22 14:52:35.214000,2019-01-22 14:52:34.968004,2019-01-22 14:52:33.093004,2019-01-22 14:52:50.220004
1092,ID_28,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-22 14:53:59.312005,2019-01-22 14:53:59.065999,2019-01-22 14:53:56.440999,2019-01-22 14:54:14.319004
1093,ID_28,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-22 14:55:22.168003,2019-01-22 14:55:22.168003,2019-01-22 14:55:19.543003,2019-01-22 14:55:37.173996
1094,ID_28,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-22 14:56:45.901003,2019-01-22 14:56:45.901003,2019-01-22 14:56:43.276003,2019-01-22 14:57:00.908002
1095,ID_28,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-22 14:58:09.877000,2019-01-22 14:58:09.877000,2019-01-22 14:58:06.502000,2019-01-22 14:58:24.883004
1096,ID_28,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-22 14:59:33.859999,2019-01-22 14:59:33.614999,2019-01-22 14:59:30.989999,2019-01-22 14:59:48.866003
1097,ID_28,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-22 15:00:59.478002,2019-01-22 15:00:59.233998,2019-01-22 15:00:56.233998,2019-01-22 15:01:14.485001
1098,ID_28,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-22 15:02:27.334003,2019-01-22 15:02:27.087997,2019-01-22 15:02:25.837997,2019-01-22 15:02:42.339001
1099,ID_28,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-22 15:03:54.185000,2019-01-22 15:03:54.185000,2019-01-22 15:03:52.935000,2019-01-22 15:04:09.191004
1100,ID_28,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-22 15:05:20.419002,2019-01-22 15:05:20.174003,2019-01-22 15:05:18.924003,2019-01-22 15:05:35.424996
1101,ID_28,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-22 15:06:46.026997,2019-01-22 15:06:46.026997,2019-01-22 15:06:44.276997,2019-01-22 15:07:01.033001
1102,ID_28,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-22 15:08:12.013002,2019-01-22 15:08:11.768003,2019-01-22 15:08:10.018003,2019-01-22 15:08:27.020002
1103,ID_28,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-22 15:09:42.135004,2019-01-22 15:09:42.135004,2019-01-22 15:09:40.385004,2019-01-22 15:09:57.142003
1104,ID_28,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-22 15:11:12.129004,2019-01-22 15:11:12.129004,2019-01-22 15:11:09.879004,2019-01-22 15:11:27.134998
1105,ID_28,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-22 15:12:39.120998,2019-01-22 15:12:39.120998,2019-01-22 15:12:37.370998,2019-01-22 15:12:54.127002
1106,ID_28,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-22 15:14:02.613997,2019-01-22 15:14:02.613997,2019-01-22 15:14:00.613997,2019-01-22 15:14:17.620001
1107,ID_28,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-22 14:37:17.480002,2019-01-22 14:37:17.480002,2019-01-22 14:37:14.980002,2019-01-22 14:37:32.489999
1108,ID_28,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-22 14:38:39.717003,2019-01-22 14:38:39.717003,2019-01-22 14:38:37.217003,2019-01-22 14:38:54.722997
1109,ID_28,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-22 14:40:07.198001,2019-01-22 14:40:06.953001,2019-01-22 14:40:04.453001,2019-01-22 14:40:22.205000
1110,ID_28,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-22 14:41:37.675995,2019-01-22 14:41:37.675995,2019-01-22 14:41:34.175995,2019-01-22 14:41:52.683005
1111,ID_28,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-22 14:43:01.398997,2019-01-22 14:43:01.400003,2019-01-22 14:42:57.900003,2019-01-22 14:43:16.407003
1112,ID_28,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-22 14:44:25.126002,2019-01-22 14:44:25.126002,2019-01-22 14:44:21.626002,2019-01-22 14:44:40.131996
1113,ID_28,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-22 14:45:51.482001,2019-01-22 14:45:51.237002,2019-01-22 14:45:46.737002,2019-01-22 14:46:06.489997
1114,ID_28,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-22 14:47:17.462002,2019-01-22 14:47:17.462002,2019-01-22 14:47:13.962002,2019-01-22 14:47:32.467996
1115,ID_28,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-22 14:48:41.193996,2019-01-22 14:48:41.193996,2019-01-22 14:48:37.193996,2019-01-22 14:48:56.200995
1116,ID_28,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-22 14:50:10.164002,2019-01-22 14:50:10.164002,2019-01-22 14:50:08.289002,2019-01-22 14:50:25.169996
1117,ID_28,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-22 14:51:39.136996,2019-01-22 14:51:39.136996,2019-01-22 14:51:37.261996,2019-01-22 14:51:54.145001
1118,ID_28,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-22 14:53:03.244998,2019-01-22 14:53:02.999003,2019-01-22 14:53:01.124003,2019-01-22 14:53:18.251998
1119,ID_28,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-22 14:54:27.343999,2019-01-22 14:54:27.098999,2019-01-22 14:54:24.473999,2019-01-22 14:54:42.350003
1120,ID_28,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-22 14:55:49.585003,2019-01-22 14:55:49.585003,2019-01-22 14:55:46.960003,2019-01-22 14:56:04.592999
1121,ID_28,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-22 14:57:14.058997,2019-01-22 14:57:14.058997,2019-01-22 14:57:11.433997,2019-01-22 14:57:29.065997
1122,ID_28,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-22 14:58:37.784996,2019-01-22 14:58:37.784996,2019-01-22 14:58:34.409996,2019-01-22 14:58:52.791000
1123,ID_28,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-22 15:00:01.894005,2019-01-22 15:00:01.648000,2019-01-22 14:59:59.023000,2019-01-22 15:00:16.899999
1124,ID_28,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-22 15:01:28.262004,2019-01-22 15:01:28.015998,2019-01-22 15:01:25.015998,2019-01-22 15:01:43.267998
1125,ID_28,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-22 15:02:56.867005,2019-01-22 15:02:56.623001,2019-01-22 15:02:55.373001,2019-01-22 15:03:11.872999
1126,ID_28,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-22 15:04:22.843998,2019-01-22 15:04:22.843998,2019-01-22 15:04:21.593998,2019-01-22 15:04:37.850997
1127,ID_28,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-22 15:05:49.204996,2019-01-22 15:05:48.959996,2019-01-22 15:05:47.709996,2019-01-22 15:06:04.211996
1128,ID_28,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-22 15:07:14.435000,2019-01-22 15:07:14.435000,2019-01-22 15:07:12.685000,2019-01-22 15:07:29.441004
1129,ID_28,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-22 15:08:40.804005,2019-01-22 15:08:40.557999,2019-01-22 15:08:38.807999,2019-01-22 15:08:55.809999
1130,ID_28,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-22 15:10:12.798004,2019-01-22 15:10:12.798004,2019-01-22 15:10:11.048004,2019-01-22 15:10:27.805004
